timestamp,class_id,class_name,confidence,x1,y1,x2,y2
2025-07-24T02:17:27.857769,3,severe corrosion,0.3697541654109955,0,647,142,960
2025-07-24T02:17:27.857769,0,corrosion,0.3437057435512543,761,485,960,585
2025-07-24T02:17:28.788000,3,severe corrosion,0.36547189950942993,0,645,142,960
2025-07-24T02:17:28.788000,0,corrosion,0.3312482535839081,761,486,960,585
2025-07-24T02:17:29.842911,3,severe corrosion,0.38511088490486145,0,645,142,960
2025-07-24T02:17:29.842911,0,corrosion,0.3398410677909851,761,486,960,584
2025-07-24T02:17:32.108938,3,severe corrosion,0.40339982509613037,0,645,142,960
2025-07-24T02:17:32.108938,0,corrosion,0.32412612438201904,761,486,960,585
2025-07-24T02:17:33.132092,0,corrosion,0.33277109265327454,761,486,960,585
2025-07-24T02:17:33.132092,3,severe corrosion,0.27868837118148804,0,655,143,960
2025-07-24T02:17:35.066290,0,corrosion,0.34251275658607483,762,486,959,585
2025-07-24T02:17:35.066290,3,severe corrosion,0.32518044114112854,0,646,143,960
2025-07-24T02:17:37.153530,3,severe corrosion,0.34988194704055786,0,647,143,960
2025-07-24T02:17:37.153530,0,corrosion,0.34732455015182495,762,486,960,584
2025-07-24T02:17:38.471660,3,severe corrosion,0.35338547825813293,0,646,143,960
2025-07-24T02:17:38.471660,0,corrosion,0.3428462743759155,763,486,960,584
2025-07-24T02:17:40.565995,0,corrosion,0.35731300711631775,763,486,959,584
2025-07-24T02:17:40.565995,3,severe corrosion,0.23505070805549622,0,652,143,960
2025-07-24T02:17:45.663375,0,corrosion,0.36629217863082886,764,486,959,584
2025-07-24T02:17:45.663375,3,severe corrosion,0.2931728661060333,0,650,142,960
2025-07-24T02:17:46.712462,0,corrosion,0.37571606040000916,764,486,959,583
2025-07-24T02:17:46.712462,3,severe corrosion,0.26826202869415283,0,653,142,960
2025-07-24T02:17:47.772575,0,corrosion,0.36241158843040466,763,486,960,584
2025-07-24T02:17:47.772575,3,severe corrosion,0.20027855038642883,703,532,960,955
2025-07-24T02:17:50.994247,0,corrosion,0.3779700994491577,770,485,960,588
2025-07-24T02:17:50.994247,3,severe corrosion,0.2598842680454254,707,531,960,954
2025-07-24T02:17:52.050441,0,corrosion,0.3931158781051636,770,484,960,589
2025-07-24T02:17:52.050441,3,severe corrosion,0.2472948580980301,707,527,960,954
2025-07-24T02:17:53.137631,0,corrosion,0.38379886746406555,763,485,960,586
2025-07-24T02:17:53.137631,3,severe corrosion,0.2513386309146881,708,530,960,955
2025-07-24T02:17:54.380692,0,corrosion,0.3753415644168854,763,485,960,586
2025-07-24T02:17:54.380692,3,severe corrosion,0.24266445636749268,709,530,960,954
2025-07-24T02:17:56.305695,0,corrosion,0.37397468090057373,762,485,960,586
2025-07-24T02:17:56.305695,3,severe corrosion,0.21680094301700592,708,530,960,955
2025-07-24T02:17:58.527318,0,corrosion,0.37224748730659485,764,484,960,591
2025-07-24T02:17:58.527318,3,severe corrosion,0.23300956189632416,709,530,960,956
2025-07-24T02:17:59.545531,0,corrosion,0.36018630862236023,763,484,960,591
2025-07-24T02:17:59.545531,3,severe corrosion,0.21355408430099487,709,529,960,955
2025-07-24T02:18:01.351773,0,corrosion,0.3629666864871979,762,484,960,591
2025-07-24T02:18:01.351773,3,severe corrosion,0.2261344939470291,710,528,960,955
2025-07-24T02:18:07.819422,0,corrosion,0.37599945068359375,762,485,960,586
2025-07-24T02:18:07.819422,3,severe corrosion,0.23983636498451233,709,530,960,955
2025-07-24T02:18:08.872358,0,corrosion,0.3862740695476532,762,486,960,585
2025-07-24T02:18:08.872358,3,severe corrosion,0.2541930377483368,711,531,960,955
2025-07-24T02:18:21.274561,0,corrosion,0.3862684667110443,762,486,960,585
2025-07-24T02:18:21.274561,3,severe corrosion,0.21518367528915405,709,530,960,955
2025-07-24T02:18:22.475521,0,corrosion,0.40333816409111023,762,486,960,584
2025-07-24T02:18:22.475521,3,severe corrosion,0.20186074078083038,706,530,960,955
2025-07-24T02:22:49.087157,0,corrosion,0.3611558675765991,759,486,960,582
2025-07-24T02:22:49.087157,3,severe corrosion,0.2818988263607025,334,611,480,924
2025-07-24T02:22:50.412329,0,corrosion,0.3579476475715637,759,487,960,583
2025-07-24T02:22:50.412329,3,severe corrosion,0.24298445880413055,335,614,480,917
2025-07-24T02:22:51.492895,0,corrosion,0.34589651226997375,759,487,960,583
2025-07-24T02:22:51.492895,3,severe corrosion,0.27359792590141296,335,618,480,916
2025-07-24T02:22:52.284262,0,corrosion,0.33849072456359863,759,487,960,583
2025-07-24T02:22:52.284262,3,severe corrosion,0.27380701899528503,334,613,480,921
2025-07-24T02:22:52.284262,3,severe corrosion,0.2051035612821579,0,648,142,960
2025-07-24T02:22:54.095383,0,corrosion,0.3421611487865448,759,487,960,583
2025-07-24T02:22:54.095383,3,severe corrosion,0.25698143243789673,334,610,480,923
2025-07-24T02:22:54.095383,3,severe corrosion,0.22084304690361023,0,648,143,960
2025-07-24T02:22:55.689586,0,corrosion,0.33868029713630676,759,487,960,583
2025-07-24T02:22:55.689586,3,severe corrosion,0.28732895851135254,334,613,480,919
2025-07-24T02:22:55.689586,3,severe corrosion,0.21948149800300598,0,648,142,960
2025-07-24T02:22:58.097303,0,corrosion,0.34966841340065,760,486,960,584
2025-07-24T02:22:58.097303,3,severe corrosion,0.2834029495716095,334,610,480,924
2025-07-24T02:22:58.097303,3,severe corrosion,0.2474955916404724,0,647,142,960
2025-07-24T02:23:00.010740,0,corrosion,0.35174494981765747,760,486,960,584
2025-07-24T02:23:00.010740,3,severe corrosion,0.2657681703567505,334,611,480,920
2025-07-24T02:23:00.010740,3,severe corrosion,0.21145126223564148,0,647,142,960
2025-07-24T02:23:01.059195,0,corrosion,0.33071058988571167,759,487,960,584
2025-07-24T02:23:01.059195,3,severe corrosion,0.2347222864627838,334,613,480,917
2025-07-24T02:23:01.059195,3,severe corrosion,0.2255348414182663,0,648,142,960
2025-07-24T02:23:08.889437,0,corrosion,0.3366187512874603,760,487,960,583
2025-07-24T02:23:08.889437,3,severe corrosion,0.24916091561317444,334,614,480,921
2025-07-24T02:23:08.889437,3,severe corrosion,0.23164598643779755,0,647,142,960
2025-07-24T02:23:12.750262,0,corrosion,0.34009024500846863,761,487,960,584
2025-07-24T02:23:12.750262,3,severe corrosion,0.24738956987857819,334,613,480,924
2025-07-24T02:23:12.750262,3,severe corrosion,0.20163585245609283,0,646,142,960
2025-07-24T02:23:13.638053,0,corrosion,0.3365747928619385,760,486,960,584
2025-07-24T02:23:13.638053,3,severe corrosion,0.27022236585617065,0,646,142,960
2025-07-24T02:23:14.500563,0,corrosion,0.3484804332256317,761,487,960,583
2025-07-24T02:23:14.500563,3,severe corrosion,0.2838238775730133,0,646,142,960
2025-07-24T02:23:15.384054,0,corrosion,0.3415498435497284,761,486,960,584
2025-07-24T02:23:15.384054,3,severe corrosion,0.23220978677272797,0,646,142,960
2025-07-24T02:23:16.277931,0,corrosion,0.3396567702293396,761,486,960,585
2025-07-24T02:23:16.277931,3,severe corrosion,0.291384756565094,0,644,142,960
2025-07-24T02:23:18.397471,0,corrosion,0.3380693793296814,761,486,960,584
2025-07-24T02:23:18.397471,3,severe corrosion,0.29936835169792175,0,648,142,960
2025-07-24T02:23:18.397471,3,severe corrosion,0.2023552507162094,334,610,480,928
2025-07-24T02:23:21.736548,0,corrosion,0.34358885884284973,761,486,960,585
2025-07-24T02:23:21.736548,3,severe corrosion,0.3019707202911377,0,646,142,960
2025-07-24T02:34:15.290112,0,corrosion,0.3611558675765991,759,486,960,582
2025-07-24T02:34:15.290112,3,severe corrosion,0.2818988263607025,334,611,480,924
2025-07-24T02:34:16.222139,0,corrosion,0.3579476475715637,759,487,960,583
2025-07-24T02:34:16.222139,3,severe corrosion,0.24298445880413055,335,614,480,917
2025-07-24T02:34:17.086749,0,corrosion,0.34589651226997375,759,487,960,583
2025-07-24T02:34:17.086749,3,severe corrosion,0.27359792590141296,335,618,480,916
2025-07-24T02:34:18.008289,0,corrosion,0.33849072456359863,759,487,960,583
2025-07-24T02:34:18.008289,3,severe corrosion,0.27380701899528503,334,613,480,921
2025-07-24T02:34:18.008289,3,severe corrosion,0.2051035612821579,0,648,142,960
2025-07-24T02:34:18.889780,0,corrosion,0.3421611487865448,759,487,960,583
2025-07-24T02:34:18.889780,3,severe corrosion,0.25698143243789673,334,610,480,923
2025-07-24T02:34:18.889780,3,severe corrosion,0.22084304690361023,0,648,143,960
2025-07-24T02:34:21.781445,0,corrosion,0.33868029713630676,759,487,960,583
2025-07-24T02:34:21.781445,3,severe corrosion,0.28732895851135254,334,613,480,919
2025-07-24T02:34:21.781445,3,severe corrosion,0.21948149800300598,0,648,142,960
2025-07-24T02:34:22.685176,0,corrosion,0.34966841340065,760,486,960,584
2025-07-24T02:34:22.685176,3,severe corrosion,0.2834029495716095,334,610,480,924
2025-07-24T02:34:22.685176,3,severe corrosion,0.2474955916404724,0,647,142,960
2025-07-24T02:34:23.611436,0,corrosion,0.35174494981765747,760,486,960,584
2025-07-24T02:34:23.611436,3,severe corrosion,0.2657681703567505,334,611,480,920
2025-07-24T02:34:23.611436,3,severe corrosion,0.21145126223564148,0,647,142,960
2025-07-24T02:34:24.683835,0,corrosion,0.33071058988571167,759,487,960,584
2025-07-24T02:34:24.683835,3,severe corrosion,0.2347222864627838,334,613,480,917
2025-07-24T02:34:24.683835,3,severe corrosion,0.2255348414182663,0,648,142,960
2025-07-24T02:34:25.575544,0,corrosion,0.3366187512874603,760,487,960,583
2025-07-24T02:34:25.575544,3,severe corrosion,0.24916091561317444,334,614,480,921
2025-07-24T02:34:25.575544,3,severe corrosion,0.23164598643779755,0,647,142,960
2025-07-24T02:34:27.351808,0,corrosion,0.34009024500846863,761,487,960,584
2025-07-24T02:34:27.351808,3,severe corrosion,0.24738956987857819,334,613,480,924
2025-07-24T02:34:27.351808,3,severe corrosion,0.20163585245609283,0,646,142,960
2025-07-24T02:34:30.256748,0,corrosion,0.3365747928619385,760,486,960,584
2025-07-24T02:34:30.256748,3,severe corrosion,0.27022236585617065,0,646,142,960
2025-07-24T02:34:31.232531,0,corrosion,0.3484804332256317,761,487,960,583
2025-07-24T02:34:31.232531,3,severe corrosion,0.2838238775730133,0,646,142,960
2025-07-24T02:34:32.150975,0,corrosion,0.3415498435497284,761,486,960,584
2025-07-24T02:34:32.150975,3,severe corrosion,0.23220978677272797,0,646,142,960
2025-07-24T02:34:33.645810,0,corrosion,0.3396567702293396,761,486,960,585
2025-07-24T02:34:33.645810,3,severe corrosion,0.291384756565094,0,644,142,960
2025-07-24T02:34:36.537669,0,corrosion,0.3380693793296814,761,486,960,584
2025-07-24T02:34:36.537669,3,severe corrosion,0.29936835169792175,0,648,142,960
2025-07-24T02:34:36.537669,3,severe corrosion,0.2023552507162094,334,610,480,928
2025-07-24T02:34:37.475018,0,corrosion,0.34358885884284973,761,486,960,585
2025-07-24T02:34:37.475018,3,severe corrosion,0.3019707202911377,0,646,142,960
2025-07-24T02:34:38.773742,3,severe corrosion,0.3697541654109955,0,647,142,960
2025-07-24T02:34:38.773742,0,corrosion,0.3437057435512543,761,485,960,585
2025-07-24T02:34:39.721547,3,severe corrosion,0.36547189950942993,0,645,142,960
2025-07-24T02:34:39.721547,0,corrosion,0.3312482535839081,761,486,960,585
2025-07-24T02:34:40.665583,3,severe corrosion,0.38511088490486145,0,645,142,960
2025-07-24T02:34:40.665583,0,corrosion,0.3398410677909851,761,486,960,584
2025-07-24T02:34:43.223107,3,severe corrosion,0.40339982509613037,0,645,142,960
2025-07-24T02:34:43.223107,0,corrosion,0.32412612438201904,761,486,960,585
2025-07-24T02:34:44.199806,0,corrosion,0.33277109265327454,761,486,960,585
2025-07-24T02:34:44.199806,3,severe corrosion,0.27868837118148804,0,655,143,960
2025-07-24T02:34:45.125403,0,corrosion,0.34251275658607483,762,486,959,585
2025-07-24T02:34:45.125403,3,severe corrosion,0.32518044114112854,0,646,143,960
2025-07-24T02:34:47.377462,3,severe corrosion,0.34988194704055786,0,647,143,960
2025-07-24T02:34:47.377462,0,corrosion,0.34732455015182495,762,486,960,584
2025-07-24T02:34:48.331265,3,severe corrosion,0.35338547825813293,0,646,143,960
2025-07-24T02:34:48.331265,0,corrosion,0.3428462743759155,763,486,960,584
2025-07-24T02:34:49.446475,0,corrosion,0.35731300711631775,763,486,959,584
2025-07-24T02:34:49.446475,3,severe corrosion,0.23505070805549622,0,652,143,960
2025-07-24T02:34:50.416383,0,corrosion,0.36629217863082886,764,486,959,584
2025-07-24T02:34:50.416383,3,severe corrosion,0.2931728661060333,0,650,142,960
2025-07-24T02:34:51.362995,0,corrosion,0.37571606040000916,764,486,959,583
2025-07-24T02:34:51.362995,3,severe corrosion,0.26826202869415283,0,653,142,960
2025-07-24T02:34:53.771781,0,corrosion,0.36241158843040466,763,486,960,584
2025-07-24T02:34:53.771781,3,severe corrosion,0.20027855038642883,703,532,960,955
2025-07-24T02:34:54.697681,0,corrosion,0.3779700994491577,770,485,960,588
2025-07-24T02:34:54.697681,3,severe corrosion,0.2598842680454254,707,531,960,954
2025-07-24T02:34:55.601787,0,corrosion,0.3931158781051636,770,484,960,589
2025-07-24T02:34:55.601787,3,severe corrosion,0.2472948580980301,707,527,960,954
2025-07-24T02:34:56.750319,0,corrosion,0.38379886746406555,763,485,960,586
2025-07-24T02:34:56.750319,3,severe corrosion,0.2513386309146881,708,530,960,955
2025-07-24T02:34:59.795377,0,corrosion,0.3753415644168854,763,485,960,586
2025-07-24T02:34:59.795377,3,severe corrosion,0.24266445636749268,709,530,960,954
2025-07-24T02:35:00.775975,0,corrosion,0.37397468090057373,762,485,960,586
2025-07-24T02:35:00.775975,3,severe corrosion,0.21680094301700592,708,530,960,955
2025-07-24T02:35:01.757018,0,corrosion,0.37224748730659485,764,484,960,591
2025-07-24T02:35:01.757018,3,severe corrosion,0.23300956189632416,709,530,960,956
2025-07-24T02:35:03.704612,0,corrosion,0.36018630862236023,763,484,960,591
2025-07-24T02:35:03.704612,3,severe corrosion,0.21355408430099487,709,529,960,955
2025-07-24T02:35:05.955305,0,corrosion,0.3629666864871979,762,484,960,591
2025-07-24T02:35:05.955305,3,severe corrosion,0.2261344939470291,710,528,960,955
2025-07-24T02:35:06.894946,0,corrosion,0.37599945068359375,762,485,960,586
2025-07-24T02:35:06.894946,3,severe corrosion,0.23983636498451233,709,530,960,955
2025-07-24T02:35:09.002664,0,corrosion,0.3862740695476532,762,486,960,585
2025-07-24T02:35:09.002664,3,severe corrosion,0.2541930377483368,711,531,960,955
2025-07-24T02:35:09.969337,0,corrosion,0.3862684667110443,762,486,960,585
2025-07-24T02:35:09.969337,3,severe corrosion,0.21518367528915405,709,530,960,955
2025-07-24T02:35:12.073478,0,corrosion,0.40333816409111023,762,486,960,584
2025-07-24T02:35:12.073478,3,severe corrosion,0.20186074078083038,706,530,960,955
2025-07-24T02:35:13.246454,0,corrosion,0.41341376304626465,762,486,960,584
2025-07-24T02:35:13.246454,3,severe corrosion,0.22597484290599823,332,608,480,928
2025-07-24T02:35:13.246454,3,severe corrosion,0.20304366946220398,708,529,960,955
2025-07-24T02:35:14.271909,0,corrosion,0.4053858518600464,762,486,960,583
2025-07-24T02:35:14.271909,3,severe corrosion,0.22534066438674927,704,531,960,955
2025-07-24T02:35:14.271909,3,severe corrosion,0.21374428272247314,332,606,480,928
2025-07-24T02:35:17.694460,0,corrosion,0.39563146233558655,762,486,960,583
2025-07-24T02:35:17.694460,3,severe corrosion,0.25454968214035034,707,531,960,955
2025-07-24T02:35:18.642854,0,corrosion,0.3900218605995178,762,486,960,582
2025-07-24T02:35:18.642854,3,severe corrosion,0.23858724534511566,711,531,960,955
2025-07-24T02:35:19.591921,0,corrosion,0.38379836082458496,762,486,960,583
2025-07-24T02:35:19.591921,3,severe corrosion,0.26119834184646606,708,531,960,956
2025-07-24T02:35:23.092123,0,corrosion,0.39438754320144653,761,486,960,583
2025-07-24T02:35:23.092123,3,severe corrosion,0.25545021891593933,710,529,960,955
2025-07-24T02:35:24.003939,0,corrosion,0.3853869140148163,761,486,960,583
2025-07-24T02:35:24.003939,3,severe corrosion,0.2643586993217468,710,528,960,955
2025-07-24T02:35:25.342542,0,corrosion,0.3839905858039856,760,486,960,582
2025-07-24T02:35:25.342542,3,severe corrosion,0.25117072463035583,709,528,960,955
2025-07-24T02:35:26.273030,0,corrosion,0.38872620463371277,760,486,960,581
2025-07-24T02:35:26.273030,3,severe corrosion,0.25472959876060486,707,528,960,955
2025-07-24T02:35:28.881302,0,corrosion,0.39088302850723267,761,486,960,582
2025-07-24T02:35:28.881302,3,severe corrosion,0.2427588254213333,706,529,960,954
2025-07-24T02:35:29.792797,0,corrosion,0.4006943106651306,760,486,960,582
2025-07-24T02:35:29.792797,3,severe corrosion,0.2265133112668991,705,528,960,954
2025-07-24T02:35:30.755299,0,corrosion,0.40817299485206604,761,486,960,582
2025-07-24T02:35:31.739203,0,corrosion,0.4254465103149414,760,486,960,581
2025-07-24T02:35:32.691288,0,corrosion,0.44379085302352905,759,486,960,580
2025-07-24T02:35:33.697409,0,corrosion,0.4699820876121521,760,486,960,580
2025-07-24T02:35:34.653976,0,corrosion,0.45064494013786316,761,487,960,579
2025-07-24T02:35:34.653976,3,severe corrosion,0.25406256318092346,657,173,670,243
2025-07-24T02:35:36.515980,0,corrosion,0.4175297021865845,760,486,960,579
2025-07-24T02:35:38.447615,0,corrosion,0.44636106491088867,762,486,960,580
2025-07-24T02:35:44.474637,0,corrosion,0.44553491473197937,763,486,960,579
2025-07-24T02:35:45.384580,0,corrosion,0.4229254424571991,763,487,960,578
2025-07-24T02:35:46.498090,0,corrosion,0.4357726573944092,763,486,960,579
2025-07-24T02:35:47.479883,0,corrosion,0.3811591863632202,763,486,960,580
2025-07-24T02:35:53.584246,0,corrosion,0.4261590242385864,763,487,959,580
2025-07-24T02:35:53.584246,3,severe corrosion,0.21206572651863098,635,144,644,231
2025-07-24T02:35:54.544964,0,corrosion,0.40157264471054077,763,486,959,580
2025-07-24T02:35:54.544964,3,severe corrosion,0.21564966440200806,705,533,960,959
2025-07-24T02:35:55.510683,0,corrosion,0.3825184404850006,762,486,960,580
2025-07-24T02:35:55.510683,3,severe corrosion,0.2398349940776825,707,533,960,959
2025-07-24T02:35:56.450400,0,corrosion,0.34558871388435364,761,486,959,580
2025-07-24T02:35:56.450400,3,severe corrosion,0.24960501492023468,703,534,960,959
2025-07-24T02:35:57.435879,3,severe corrosion,0.3173449635505676,704,534,960,958
2025-07-24T02:35:57.435879,0,corrosion,0.3118273913860321,762,486,960,581
2025-07-24T02:35:58.477914,0,corrosion,0.3007533550262451,762,486,960,582
2025-07-24T02:35:58.477914,3,severe corrosion,0.2949589192867279,702,534,960,958
2025-07-24T02:35:59.510230,0,corrosion,0.33791619539260864,762,487,960,580
2025-07-24T02:35:59.510230,3,severe corrosion,0.2455405294895172,702,535,960,957
2025-07-24T02:36:00.463826,0,corrosion,0.3456437885761261,761,487,960,580
2025-07-24T02:36:00.463826,3,severe corrosion,0.22007349133491516,635,120,644,209
2025-07-24T02:36:00.463826,3,severe corrosion,0.21476691961288452,333,606,480,937
2025-07-24T02:36:01.451891,0,corrosion,0.35142001509666443,760,487,960,581
2025-07-24T02:36:01.451891,3,severe corrosion,0.287273645401001,635,120,644,207
2025-07-24T02:36:01.451891,3,severe corrosion,0.2568025588989258,334,614,480,931
2025-07-24T02:36:02.445325,0,corrosion,0.34952375292778015,760,488,960,580
2025-07-24T02:36:02.445325,3,severe corrosion,0.2619094252586365,636,119,644,204
2025-07-24T02:36:02.445325,3,severe corrosion,0.2519585192203522,333,622,479,937
2025-07-24T02:36:03.442103,0,corrosion,0.3544461131095886,760,488,960,580
2025-07-24T02:36:03.442103,3,severe corrosion,0.33320045471191406,334,610,479,937
2025-07-24T02:36:03.442103,3,severe corrosion,0.23973700404167175,636,116,645,201
2025-07-24T02:36:06.066687,3,severe corrosion,0.3400369882583618,333,621,479,941
2025-07-24T02:36:06.066687,0,corrosion,0.3168692886829376,760,489,960,580
2025-07-24T02:36:06.066687,3,severe corrosion,0.28319910168647766,658,124,670,197
2025-07-24T02:36:06.066687,3,severe corrosion,0.20923131704330444,635,107,644,198
